"Scenario","Vehicle","Country","Year","Sales","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector"
"Momentum","Medium trucks","Canada",2049,119224,1639642,12465,57474,33193,29942,"76|119|186|290|451|698|1074|1637|1655|2625|3654|4786|5737|6154|801|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","801|977|1113|1188|1205|1158|1105|1092|1138|1269|1420|3263|3505|3576|3336|2761|1975|1222|650|300|98|30|9|3|0|0|0|0|0|0","94|145|222|341|520|787|1184|1768|2609|3780|4977|6237|7147|7435|6853|5491|3771|2232|1141|510|163|49|14|4|0|0|0|0|0|0","119193|118619|118018|117375|116666|115856|114891|113687|112124|110030|100200|89837|78861|67332|55431|37859|24180|14488|8173|4345|1648|606|207|14|0|0|0|0|0|0"
"Momentum","Medium trucks","Canada",2050,119751,1691137,13892,62489,37064,31368,"76|119|186|291|453|701|1079|1645|1620|2578|3926|5158|6214|6673|647|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","848|1040|1196|1291|1324|1320|1287|1274|1298|1402|1615|3644|3874|3943|3688|3075|2226|1392|756|357|151|46|13|4|0|0|0|0|0|0","95|147|226|346|528|802|1209|1803|2655|3837|5387|6773|7790|8146|7559|6110|4246|2543|1327|608|251|75|22|6|0|0|0|0|0|0","119720|119145|118544|117900|117191|116380|115412|114205|112637|110536|107667|96992|85632|73585|61060|42076|27176|16508|9486|5176|2682|978|343|104|0|0|0|0|0|0"
"Momentum","Vans","Canada",2015,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2016,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2017,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2018,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2019,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2020,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2021,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2022,83,83,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2023,2280,2362,0,2,1,2,"1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2279|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2024,2900,5259,0,4,2,4,"2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2899|2277|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2025,10709,15958,0,14,5,14,"7|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10706|2896|2273|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2026,12835,28768,0,29,12,29,"8|11|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8|11|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12832|10695|2891|2267|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2027,14827,43554,0,55,22,55,"9|13|17|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4|5|7|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|13|17|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14823|12818|10688|2884|2258|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2028,22007,65494,0,101,41,101,"14|15|20|26|11|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|6|8|11|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14|15|20|26|11|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22001|14808|12810|10678|2872|2244|81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2029,27915,93337,1,175,70,174,"18|22|23|32|41|17|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|9|9|13|17|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","18|22|23|32|41|17|21|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","27908|21992|14798|12797|10661|2865|2235|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2030,38987,132202,34,298,87,264,"25|28|35|36|49|64|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5|6|7|7|11|26|11|13|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","25|28|35|36|49|64|27|32|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","38977|27897|21978|14784|12777|10635|2854|2222|78|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2031,48126,180101,92,493,109,401,"31|39|44|54|57|77|99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7|8|9|11|12|16|20|8|18|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","31|39|44|54|57|77|99|41|49|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","48114|38961|27879|21957|14760|12746|10594|2837|2179|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2032,53946,233704,164,794,164,630,"34|48|61|69|85|89|119|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8|10|13|14|17|18|24|31|13|15|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","35|48|61|69|85|89|119|152|62|71|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","53932|48094|38936|27851|21922|14724|12697|10531|2809|2137|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2033,60922,294090,260,1252,262,993,"39|54|76|96|107|132|137|182|170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|12|16|20|22|27|28|37|47|19|21|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39|54|76|96|108|132|137|182|229|92|102|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","60906|53910|48064|38898|27807|21868|14668|12621|10433|2762|2088|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2034,63088,356350,377,1930,439,1552,"40|61|85|118|150|167|204|210|263|254|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11|14|19|26|32|35|42|44|57|70|27|59|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","41|62|85|119|151|168|204|210|275|339|131|140|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63072|60882|53876|48016|38837|27739|21784|14580|12505|10285|2696|2022|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2035,65053,420130,551,2901,706,2349,"41|63|96|133|185|233|258|312|301|386|340|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15|17|23|30|41|50|55|66|67|85|102|76|76|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","42|64|97|134|186|234|259|313|318|406|485|179|176|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","65036|63046|60843|53822|47940|38741|27633|21654|14446|12328|10055|2610|1927|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2036,64969,483179,714,4242,1188,3528,"41|65|99|150|208|288|361|396|446|442|547|485|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","24|24|27|36|47|64|79|87|102|100|124|284|98|90|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","43|67|101|151|209|290|362|398|473|470|582|663|226|202|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","64952|65010|63006|60782|53738|47823|38593|27468|21454|14241|12063|9734|2480|1799|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2037,64983,545325,948,6011,1876,5056,"41|65|102|155|234|323|446|552|554|656|626|733|568|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","42|36|37|43|56|74|102|124|134|153|147|346|366|116|96|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0","44|67|105|158|237|325|448|555|601|699|672|795|834|259|207|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0","64966|64926|64969|62943|60687|53606|47639|38362|27214|21151|13935|11677|9280|2317|1633|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2038,65053,606062,1300,8244,2806,6734,"41|65|102|160|243|365|499|682|757|816|930|840|912|321|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","75|62|54|56|66|89|117|160|193|202|224|411|445|434|124|91|3|0|0|0|0|0|0|0|0|0|0|0|0|0","45|69|106|164|246|368|503|687|839|888|1000|918|1000|957|265|185|5|0|0|0|0|0|0|0|0|0|0|0|0|0","65036|64940|64885|64904|62845|60538|53400|47355|38008|26829|20696|13489|11130|8663|2106|1226|12|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2039,65069,664857,1731,10944,4063,8742,"41|65|102|160|250|378|564|764|911|1119|1159|1251|1046|931|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","117|107|90|80|85|103|139|183|245|287|293|627|524|526|462|116|74|2|0|0|0|0|0|0|0|0|0|0|0|0","46|70|107|165|256|383|570|771|1037|1240|1270|1364|1154|1146|978|237|144|3|0|0|0|0|0|0|0|0|0|0|0|0","65052|65010|64899|64820|64802|62690|60306|53082|46918|37470|26253|20034|12857|10376|7865|1552|864|7|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2040,65042,720552,2292,14084,5654,10407,"41|65|102|160|250|389|584|863|979|1351|1596|1563|1563|898|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","174|162|148|126|116|128|158|216|280|365|418|818|792|614|558|433|95|52|0|0|0|0|0|0|0|0|0|0|0|0","47|72|110|168|258|398|593|873|1165|1533|1774|1734|1713|1321|1170|875|185|95|0|0|0|0|0|0|0|0|0|0|0|0","65025|65026|64969|64834|64718|64643|62450|59946|52592|46253|36665|25412|19096|11997|9410|5879|1065|572|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2041,65165,773000,2892,17633,7604,12540,"41|65|102|160|250|389|602|894|1091|1461|1937|2163|1959|1424|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","210|236|216|196|171|165|190|241|327|415|525|1150|1019|920|648|521|354|68|32|0|0|0|0|0|0|0|0|0|0|0","48|74|112|172|262|402|616|909|1319|1721|2192|2421|2173|1959|1347|1045|680|125|57|0|0|0|0|0|0|0|0|0|0|0","65148|64999|64985|64904|64732|64560|64395|62077|59392|51847|45260|35491|24222|17809|10873|7136|4131|682|356|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2042,65372,821929,3568,21516,9900,14989,"42|65|102|160|250|389|601|922|1072|1630|2108|2637|2725|2223|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","276|286|306|275|251|229|233|279|358|480|595|1433|1427|1174|964|600|424|251|41|18|0|0|0|0|0|0|0|0|0|0","50|75|115|176|268|408|621|943|1372|1948|2461|2991|3036|2483|1996|1201|811|459|73|30|0|0|0|0|0|0|0|0|0|0","65355|65122|64958|64920|64802|64573|64312|64011|61504|58551|50733|43811|33830|22602|16152|8232|5113|2735|409|205|0|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2043,65348,866279,4376,25619,12507,17136,"42|65|102|160|250|389|602|921|1022|1612|2354|2886|3334|3110|287|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","368|372|372|379|340|314|302|327|402|518|683|1630|1769|1640|1224|894|488|300|154|23|9|0|0|0|0|0|0|0|0|0","51|78|118|180|273|416|630|951|1423|2026|2785|3357|3749|3468|2528|1781|931|548|271|39|15|0|0|0|0|0|0|0|0|0","65331|65329|65080|64893|64818|64643|64326|63928|63420|60633|57294|49109|41760|31566|20496|12226|5883|3479|1725|228|114|0|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2044,65461,905632,5289,29747,15369,19051,"42|65|103|160|250|390|602|921|925|1557|2345|3226|3665|3817|982|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","463|489|477|460|453|410|392|399|451|567|727|1862|2001|2028|1705|1133|722|345|184|86|12|4|0|0|0|0|0|0|0|0","53|80|121|184|280|424|641|963|1434|2100|2895|3799|4206|4283|3527|2256|1378|629|323|145|19|7|0|0|0|0|0|0|0|0","65444|65305|65287|65015|64791|64659|64395|63942|63338|62521|59331|55459|46810|38966|28625|15549|8728|3989|2265|1044|113|56|0|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2045,65807,939445,6354,33679,18353,20077,"42|66|103|161|251|389|602|922|820|1437|2294|3236|4104|4211|1441|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","569|607|617|582|547|529|492|493|524|615|781|1964|2276|2285|2112|1579|914|510|210|101|43|5|0|0|0|0|0|0|0|0","54|82|125|189|286|433|653|979|1451|2114|3000|3947|4758|4802|4361|3147|1745|930|369|171|72|9|0|0|0|0|0|0|0|0","65790|65418|65263|65222|64914|64632|64411|64011|63351|62441|61179|57431|52863|43678|35335|21749|11154|5916|2586|1422|605|56|20|0|0|0|0|0|0|0"
"Momentum","Vans","Canada",2046,65943,967191,7502,37204,21305,20355,"42|66|103|161|251|390|602|922|754|1312|2154|3201|4138|4721|1538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","635|733|753|737|679|632|614|595|617|684|824|2079|2385|2592|2372|1951|1276|642|315|116|51|20|2|0|0|0|0|0|0|0","55|84|128|194|293|442|666|996|1473|2138|3018|4089|4940|5430|4888|3887|2437|1174|552|198|84|33|4|0|0|0|0|0|0|0","65926|65763|65376|65198|65120|64754|64384|64026|63420|62454|61100|59220|54742|49326|39609|26858|15626|7600|3835|1615|863|347|23|5|0|0|0|0|0|0"
"Momentum","Vans","Canada",2047,66051,989140,8675,40165,24047,20159,"42|66|103|161|251|391|603|922|725|1235|2017|3051|4129|4778|1685|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","665|811|891|882|840|768|721|719|718|773|888|2154|2501|2704|2686|2186|1577|901|398|173|59|24|9|0|0|0|0|0|0|0","55|85|131|199|301|453|679|1014|1496|2168|3048|4110|5113|5636|5526|4353|3009|1645|699|294|97|39|15|0|0|0|0|0|0|0","66034|65899|65722|65311|65096|64960|64506|64000|63435|62521|61113|59144|56448|51080|44731|30105|19309|10679|4959|2397|980|514|192|6|0|0|0|0|0|0"
"Momentum","Vans","Canada",2048,66141,1005685,9784,42505,26471,19429,"42|66|104|162|252|391|605|923|719|1202|1936|2912|3978|4794|1344|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","671|845|975|1023|985|926|857|827|838|868|967|2263|2557|2817|2793|2478|1765|1111|555|219|87|28|11|4|0|0|0|0|0|0","55|86|133|203|307|463|694|1032|1521|2198|3087|4147|5133|5828|5731|4927|3369|2029|975|372|145|45|17|6|0|0|0|0|0|0","66124|66007|65857|65656|65208|64936|64711|64121|63409|62537|61179|59156|56375|52671|46322|33997|21647|13216|7004|3128|1456|579|297|88|0|0|0|0|0|0"
"Momentum","Vans","Canada",2049,66088,1017618,10734,44255,28497,18671,"42|66|104|162|253|392|605|926|755|1196|1901|2832|3847|4650|938|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","636|850|1011|1106|1119|1066|1010|960|943|980|1053|2399|2638|2854|2898|2573|1997|1244|685|306|111|41|12|5|0|0|0|0|0|0","54|86|133|206|314|473|709|1054|1546|2232|3126|4195|5169|5844|5923|5108|3809|2272|1203|520|183|67|20|7|0|0|0|0|0|0","66071|66097|65965|65792|65553|65048|64687|64325|63529|62511|61194|59220|56387|52604|47765|35191|24445|14808|8675|4438|1919|864|330|162|38|0|0|0|0|0"
"Momentum","Vans","Canada",2050,66002,1025839,11481,45518,30105,17943,"42|66|104|163|254|394|606|926|803|1241|1899|2801|3776|4532|337|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","593|809|1012|1139|1195|1188|1140|1105|1070|1077|1152|2541|2740|2907|2917|2662|2074|1408|769|378|154|52|18|5|0|0|0|0|0|0","54|85|133|206|317|483|723|1075|1576|2264|3168|4241|5217|5875|5932|5276|3950|2569|1350|642|256|85|30|9|0|0|0|0|0|0","65985|66044|66055|65899|65689|65392|64799|64301|63731|62629|61169|59235|56448|52615|47704|36269|25283|16721|9714|5505|2739|1150|494|184|78|8|0|0|0|0"
"Momentum","Buses","Mexico",2015,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2016,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2017,0,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2018,10,10,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2019,63,63,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2020,15,78,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2021,39,117,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39|15|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2022,2,117,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|39|15|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2023,87,203,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","87|0|39|15|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Momentum","Buses","Mexico",2024,658,860,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","658|87|0|39|15|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
